,index_x,id,track,artist,match,index_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0,1,6ZvLKwgPKlyZtDPkTWjPI7,This Groove,Oliver Heldens/Lenno,2,0,0.823,0.909,1,-4.508,1,0.0635,0.00779,0.0407,0.126,0.787,124.025,audio_features,spotify:track:6ZvLKwgPKlyZtDPkTWjPI7,https://api.spotify.com/v1/tracks/6ZvLKwgPKlyZtDPkTWjPI7,https://api.spotify.com/v1/audio-analysis/6ZvLKwgPKlyZtDPkTWjPI7,188175,4
1,0,483XiZ5o13Cc1zoWV7jGml,Gecko (Overdrive) - Radio Edit,Oliver Heldens/Becky Hill,2,0,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,audio_features,spotify:track:483XiZ5o13Cc1zoWV7jGml,https://api.spotify.com/v1/tracks/483XiZ5o13Cc1zoWV7jGml,https://api.spotify.com/v1/audio-analysis/483XiZ5o13Cc1zoWV7jGml,165441,4
2,0,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz/Francesco Yates,1,0,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,audio_features,spotify:track:5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,219043,4
3,0,6Yj9Ni70iiKAzRT3psNA37,Where The Sun Goes (feat. Stevie Wonder) - Future Extended Mix,Redfoo/Stevie Wonder,1,0,0.79,0.868,11,-4.685,0,0.0962,0.0453,5.81e-06,0.244,0.897,119.97,audio_features,spotify:track:6Yj9Ni70iiKAzRT3psNA37,https://api.spotify.com/v1/tracks/6Yj9Ni70iiKAzRT3psNA37,https://api.spotify.com/v1/audio-analysis/6Yj9Ni70iiKAzRT3psNA37,286000,4
4,29,0tgbSxoFjZ20MjfoKwWevV,Your Love,David Guetta/Showtek,2,0,0.571,0.937,2,-2.682,0,0.0336,0.0997,0.496,0.125,0.512,125.027,audio_features,spotify:track:0tgbSxoFjZ20MjfoKwWevV,https://api.spotify.com/v1/tracks/0tgbSxoFjZ20MjfoKwWevV,https://api.spotify.com/v1/audio-analysis/0tgbSxoFjZ20MjfoKwWevV,185620,4
5,2,6BUhaCvC3VG4HZwyNLRhWm,Momentum,Don Diablo,1,0,0.761,0.928,9,-2.895,0,0.0644,0.052,0.000387,0.0365,0.0398,126.071,audio_features,spotify:track:6BUhaCvC3VG4HZwyNLRhWm,https://api.spotify.com/v1/tracks/6BUhaCvC3VG4HZwyNLRhWm,https://api.spotify.com/v1/audio-analysis/6BUhaCvC3VG4HZwyNLRhWm,169004,4
6,0,2FYVldsDrKYzQebSvqHpEz,We Found Love (Rihanna feat. Calvin Harris Remake),The Cover Girl,0,0,0.769,0.787,1,-3.425,1,0.0367,0.185,0.000337,0.161,0.364,128.0,audio_features,spotify:track:2FYVldsDrKYzQebSvqHpEz,https://api.spotify.com/v1/tracks/2FYVldsDrKYzQebSvqHpEz,https://api.spotify.com/v1/audio-analysis/2FYVldsDrKYzQebSvqHpEz,215667,4
7,0,2xnoPV3NLescauc0ZJ1MDZ,Dance Again (feat. Pitbull),Jennifer Lopez/Pitbull,1,0,0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,audio_features,spotify:track:2xnoPV3NLescauc0ZJ1MDZ,https://api.spotify.com/v1/tracks/2xnoPV3NLescauc0ZJ1MDZ,https://api.spotify.com/v1/audio-analysis/2xnoPV3NLescauc0ZJ1MDZ,237267,4
8,0,4PrcN7bDjpwjCynPsGdvtc,Never Knew Love Like This - Remix,Faith Evans,0,0,0.796,0.928,10,-5.698,0,0.0798,0.00629,3.7e-06,0.078,0.606,101.072,audio_features,spotify:track:4PrcN7bDjpwjCynPsGdvtc,https://api.spotify.com/v1/tracks/4PrcN7bDjpwjCynPsGdvtc,https://api.spotify.com/v1/audio-analysis/4PrcN7bDjpwjCynPsGdvtc,294427,4
9,11,2voXYNGH8QdnFptUePZ0zF,Apollo - Radio Edit,Hardwell/Amba Shepherd,2,0,0.56,0.742,9,-6.122,1,0.0666,0.015,0.0134,0.639,0.275,128.06,audio_features,spotify:track:2voXYNGH8QdnFptUePZ0zF,https://api.spotify.com/v1/tracks/2voXYNGH8QdnFptUePZ0zF,https://api.spotify.com/v1/audio-analysis/2voXYNGH8QdnFptUePZ0zF,209766,4
10,0,7aAWrDRy3T52A95bDNfdlO,Voices (feat. TZAR),Brooks/KSHMR/Tzar,2,0,0.668,0.726,9,-4.922,0,0.0537,0.0357,1.55e-06,0.232,0.684,127.97,audio_features,spotify:track:7aAWrDRy3T52A95bDNfdlO,https://api.spotify.com/v1/tracks/7aAWrDRy3T52A95bDNfdlO,https://api.spotify.com/v1/audio-analysis/7aAWrDRy3T52A95bDNfdlO,192197,4
11,1,29W10ucu2eUqLy9eGbE05g,Call Me Home,Galantis,1,0,0.568,0.845,11,-4.327,1,0.0447,0.00972,1.26e-05,0.891,0.359,129.985,audio_features,spotify:track:29W10ucu2eUqLy9eGbE05g,https://api.spotify.com/v1/tracks/29W10ucu2eUqLy9eGbE05g,https://api.spotify.com/v1/audio-analysis/29W10ucu2eUqLy9eGbE05g,205133,4
12,0,6Z6my7Cpi5BongU2fsY96l,September '99 - Phats & Small Remix,"Earth, Wind & Fire/Phats & Small",0,0,0.718,0.935,5,-4.667,1,0.0317,0.0198,0.0,0.214,0.972,129.933,audio_features,spotify:track:6Z6my7Cpi5BongU2fsY96l,https://api.spotify.com/v1/tracks/6Z6my7Cpi5BongU2fsY96l,https://api.spotify.com/v1/audio-analysis/6Z6my7Cpi5BongU2fsY96l,222400,4
13,0,3y3brCCecHC3Db18aIOnny,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo/Rita Ora,2,0,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,audio_features,spotify:track:3y3brCCecHC3Db18aIOnny,https://api.spotify.com/v1/tracks/3y3brCCecHC3Db18aIOnny,https://api.spotify.com/v1/audio-analysis/3y3brCCecHC3Db18aIOnny,215316,4
14,0,630svau24EHHzw1kNk0Bdq,You Be Love (feat. Billy Raffoul),Avicii/Billy Raffoul,1,0,0.826,0.466,4,-7.521,0,0.0425,0.0351,0.0092,0.0833,0.548,124.95,audio_features,spotify:track:630svau24EHHzw1kNk0Bdq,https://api.spotify.com/v1/tracks/630svau24EHHzw1kNk0Bdq,https://api.spotify.com/v1/audio-analysis/630svau24EHHzw1kNk0Bdq,207546,4
15,3,1Sm14ee7LxZN2H9nafPupr,Never Let Me Go,Alok/Zeeba/Bruno Martini,1,0,0.668,0.774,0,-5.377,1,0.038,0.383,5.82e-06,0.0863,0.493,123.992,audio_features,spotify:track:1Sm14ee7LxZN2H9nafPupr,https://api.spotify.com/v1/tracks/1Sm14ee7LxZN2H9nafPupr,https://api.spotify.com/v1/audio-analysis/1Sm14ee7LxZN2H9nafPupr,183371,4
